Time, "kWh", "kvarh", "Max kW", "Max kVA", "Zone kWh", "Zone kvarh", "Zone Max kW", "Zone Max kVA", "Overload kWh Normal", "Overload kWh Emerg", "Load EEN", "Load UE", "Zone Losses kWh", "Zone Losses kvarh", "Zone Max kW Losses", "Zone Max kvar Losses", "Load Losses kWh", "Load Losses kvarh", "No Load Losses kWh", "No Load Losses kvarh", "Max kW Load Losses", "Max kW No Load Losses", "Line Losses", "Transformer Losses", "Line Mode Line Losses", "Zero Mode Line Losses", "3-phase Line Losses", "1- and 2-phase Line Losses", "Gen kWh", "Gen kvarh", "Gen Max kW", "Gen Max kVA", "12.5 kV Losses", "0.208 kV Losses", "0.24 kV Losses", "Aux1", "Aux6", "Aux11", "Aux16", "12.5 kV Line Loss", "0.208 kV Line Loss", "0.24 kV Line Loss", "Aux2", "Aux7", "Aux12", "Aux17", "12.5 kV Load Loss", "0.208 kV Load Loss", "0.24 kV Load Loss", "Aux3", "Aux8", "Aux13", "Aux18", "12.5 kV No Load Loss", "0.208 kV No Load Loss", "0.24 kV No Load Loss", "Aux4", "Aux9", "Aux14", "Aux19", "12.5 kV Load Energy", "0.208 kV Load Energy", "0.24 kV Load Energy", "Aux5", "Aux10", "Aux15", "Aux20"
O@, 589.987138508078, -91.9257617548836, 605.127627715791, 611.753905225999, 57.8587644375467, 3.72165425166897, 72.7896228715079, 72.9399530177821, 0, 0, 0, 0, 532.128373641427, -95.6474154102002, 532.339805499486, 95.9029426860941, 17.8207195299848, -95.6474154102002, 514.307654111444, 7.75740582881213E-16, 18.9087894082043, 514.50721411038, 17.7215774375776, 514.406796203851, 9.94737204692935, 5.20625295360642, 15.1536250005369, 2.5679524370407, 0, 0, 0, 0, 532.028743384759, 0.0996302566694919, -8.1396373068012E-13, 0, 0, 0, 0, 17.6219471809089, 0.0996302566694919, -8.1396373068012E-13, 0, 0, 0, 0, 0.0991420924071878, 0, 0, 0, 0, 0, 0, 514.307654111444, 0, 0, 0, 0, 0, 0, 27.5251531617478, 30.3336112757989, 0, 0, 0, 0, 0
€O@, 589.987138105215, -91.9257617493919, 605.127627715791, 611.753905225999, 57.8587642872695, 3.72165403159765, 72.7896228715079, 72.9399530177821, 0, 0, 0, 0, 532.128373557123, -95.6474155251921, 532.339805499486, 95.9029426860941, 17.8207194209569, -95.6474155251921, 514.307654136166, -6.52956855251574E-16, 18.9087894082043, 514.50721411038, 17.7215773287034, 514.40679622842, 9.94737195654929, 5.20625294146259, 15.1536248980117, 2.56795243069168, 0, 0, 0, 0, 532.028743301282, 0.0996302558431613, -1.8565284962492E-12, 0, 0, 0, 0, 17.6219470728621, 0.0996302558431613, -1.8565284962492E-12, 0, 0, 0, 0, 0.0991420922535161, 0, 0, 0, 0, 0, 0, 514.307654136166, 0, 0, 0, 0, 0, 0, 27.5251530473743, 30.3336112398951, 0, 0, 0, 0, 0
P@, 590.451774620409, -91.8614670279439, 605.127627715791, 611.753905225999, 58.3181104882091, 3.7510624410481, 72.7896228715079, 72.9399530177821, 0, 0, 0, 0, 532.133836424011, -95.6127036691661, 532.339805499486, 95.9029426860941, 17.8530595444279, -95.6127036691661, 514.280776879584, -1.02353889253059E-16, 18.9087894082043, 514.50721411038, 17.7530549181111, 514.3807815059, 9.96347066074036, 5.2164193240506, 15.1798899847908, 2.57316493332021, 0, 0, 0, 0, 532.0326037845, 0.101232639510998, 8.77121101955798E-14, 0, 0, 0, 0, 17.6518222786, 0.101232639510998, 8.77121101955798E-14, 0, 0, 0, 0, 0.100004626316805, 0, 0, 0, 0, 0, 0, 514.280776879584, 0, 0, 0, 0, 0, 0, 27.7436523569519, 30.5744581312572, 0, 0, 0, 0, 0
@P@, 591.613925646315, -91.7003989444763, 605.127627715791, 611.753905225999, 59.4665758373655, 3.82472097814776, 72.7896228715079, 72.9399530177821, 0, 0, 0, 0, 532.147787692635, -95.5255557190251, 532.339805499486, 95.9029426860941, 17.9342436562784, -95.5255557190251, 514.213544036355, -8.6544486854745E-16, 18.9087894082043, 514.50721411038, 17.8320535821608, 514.315734110473, 10.0038399699711, 5.24192374743171, 15.2457637174015, 2.58628986475929, 0, 0, 0, 0, 532.042491395537, 0.105296297099147, -1.34536446891445E-12, 0, 0, 0, 0, 17.726757285063, 0.105296297099147, -1.34536446891445E-12, 0, 0, 0, 0, 0.102190074117577, 0, 0, 0, 0, 0, 0, 514.213544036355, 0, 0, 0, 0, 0, 0, 28.2899709941674, 31.1766048431982, 0, 0, 0, 0, 0
€P@, 600.324023162089, -90.4796883802291, 605.127627715791, 611.753905225999, 68.0624637890477, 4.37496105168345, 72.7896228715079, 72.9399530177821, 0, 0, 0, 0, 532.265218627618, -94.8578828939886, 532.339805499486, 95.9029426860941, 18.555851031403, -94.8578828939886, 513.709367596216, -5.77891900999106E-16, 18.9087894082043, 514.50721411038, 18.4360105201511, 513.829208107468, 10.3109759068049, 5.43641808779547, 15.7473939946013, 2.68861652554978, 0, 0, 0, 0, 532.126915860889, 0.138302766727956, 1.08462380652514E-12, 0, 0, 0, 0, 18.297707753422, 0.138302766727956, 1.08462380652514E-12, 0, 0, 0, 0, 0.119840511251919, 0, 0, 0, 0, 0, 0, 513.709367596216, 0, 0, 0, 0, 0, 0, 32.3787061915468, 35.6837575975009, 0, 0, 0, 0, 0
ÀP@, 603.860672874669, -89.9773863980314, 605.127627715791, 611.753905225999, 71.5427542081673, 4.60055627143311, 72.7896228715079, 72.9399530177821, 0, 0, 0, 0, 532.31947382982, -94.5792509925623, 532.339805499486, 95.9029426860941, 18.8150385540933, -94.5792509925623, 513.504435275727, -1.01301085575489E-15, 18.9087894082043, 514.50721411038, 18.6873847679468, 513.632089061874, 10.4380682466714, 5.51714690134934, 15.9552151480208, 2.732169619926, 0, 0, 0, 0, 532.166492173378, 0.152981656441727, 5.29686375432234E-13, 0, 0, 0, 0, 18.5344031115045, 0.152981656441727, 5.29686375432234E-13, 0, 0, 0, 0, 0.127653786146486, 0, 0, 0, 0, 0, 0, 513.504435275727, 0, 0, 0, 0, 0, 0, 34.0347424818184, 37.508011726349, 0, 0, 0, 0, 0
Q@, 606.363423573703, -89.6193794943239, 606.363423573703, 612.950434071932, 74.0044378758413, 4.75924594886863, 74.0044378758413, 74.1573141862695, 0, 0, 0, 0, 532.36011863937, -94.3795481228762, 532.36011863937, 95.9029426860941, 19.0007479067152, -94.3795481228762, 513.359370732656, -1.41338329928686E-16, 19.0007479067152, 514.50721411038, 18.8673414679763, 513.492777171394, 10.5288012401406, 5.5748540706392, 16.1036553107802, 2.76368615719614, 0, 0, 0, 0, 532.196299558803, 0.163819080570167, -2.22294269227156E-12, 0, 0, 0, 0, 18.7035223874084, 0.163819080570167, -2.22294269227156E-12, 0, 0, 0, 0, 0.133406438738937, 0, 0, 0, 0, 0, 0, 513.359370732656, 0, 0, 0, 0, 0, 0, 35.2059105939972, 38.7985272818441, 0, 0, 0, 0, 0
@Q@, 604.732070921638, -89.8529935015275, 606.363423573703, 612.950434071932, 72.3978949727362, 4.65745914133649, 74.0044378758413, 74.1573141862695, 0, 0, 0, 0, 532.333450290543, -94.5098501911084, 532.36011863937, 95.9029426860941, 18.8795627411311, -94.5098501911084, 513.453887549411, -3.80320774873156E-17, 19.0007479067152, 514.50721411038, 18.7499242391761, 513.583526051365, 10.4696221017118, 5.53722003600412, 16.0068421377162, 2.74308210145988, 0, 0, 0, 0, 532.176741872118, 0.156708418423893, 1.31762738644736E-12, 0, 0, 0, 0, 18.5932158207509, 0.156708418423893, 1.31762738644736E-12, 0, 0, 0, 0, 0.129638501954986, 0, 0, 0, 0, 0, 0, 513.453887549411, 0, 0, 0, 0, 0, 0, 34.4419944442915, 37.9559005284447, 0, 0, 0, 0, 0
€Q@, 603.964242865996, -89.9626525004416, 606.363423573703, 612.950434071932, 71.6427505121901, 4.60856397570655, 74.0044378758413, 74.1573141862695, 0, 0, 0, 0, 532.321153223231, -94.5709320155117, 532.36011863937, 95.9029426860941, 18.822758585037, -94.5709320155117, 513.498394638195, -3.92519350356224E-16, 19.0007479067152, 514.50721411038, 18.6948679091361, 513.626285314096, 10.4418440225955, 5.51955739857551, 15.9614014211702, 2.73346648796591, 0, 0, 0, 0, 532.167734305134, 0.153418918097943, -1.57814176381725E-12, 0, 0, 0, 0, 18.5414489910398, 0.153418918097943, -1.57814176381725E-12, 0, 0, 0, 0, 0.127890675900882, 0, 0, 0, 0, 0, 0, 513.498394638195, 0, 0, 0, 0, 0, 0, 34.0826741789355, 37.5600763332546, 0, 0, 0, 0, 0
R@, 594.080829432995, -91.3579310068072, 606.363423573703, 612.950434071932, 61.8980903130999, 3.98459961330947, 74.0044378758413, 74.1573141862695, 0, 0, 0, 0, 532.178865495727, -95.3388309332081, 532.36011863937, 95.9029426860941, 18.1081167144124, -95.3388309332081, 514.070748781315, -9.95446780560627E-16, 19.0007479067152, 514.50721411038, 18.0011503148324, 514.177715180895, 10.0900919887051, 5.29648632837822, 15.3865783170827, 2.61457199774972, 0, 0, 0, 0, 532.064685953977, 0.1141795417505, -8.39918437764878E-13, 0, 0, 0, 0, 17.8869707730827, 0.1141795417505, -8.39918437764878E-13, 0, 0, 0, 0, 0.106966399580001, 0, 0, 0, 0, 0, 0, 514.070748781315, 0, 0, 0, 0, 0, 0, 29.4473998910137, 32.4506904220862, 0, 0, 0, 0, 0
@R@, 591.417049875723, -91.7280178199239, 606.363423573703, 612.950434071932, 59.2706112450588, 3.81327457333802, 74.0044378758413, 74.1573141862695, 0, 0, 0, 0, 532.145434202958, -95.5402908155366, 532.36011863937, 95.9029426860941, 17.9205092310255, -95.5402908155366, 514.224924971932, 1.89489049451375E-16, 19.0007479067152, 514.50721411038, 17.8186909091378, 514.32674329382, 9.99701408175063, 5.23761639405375, 15.2346304758039, 2.58406043333389, 0, 0, 0, 0, 532.04083406919, 0.104600133770645, -2.25361093733941E-12, 0, 0, 0, 0, 17.7140907753694, 0.104600133770645, -2.25361093733941E-12, 0, 0, 0, 0, 0.101818321887694, 0, 0, 0, 0, 0, 0, 514.224924971932, 0, 0, 0, 0, 0, 0, 28.1969627859322, 31.0736484591266, 0, 0, 0, 0, 0
€R@, 590.452672123692, -91.861467526622, 606.363423573703, 612.950434071932, 58.3184515238229, 3.75150951257461, 74.0044378758413, 74.1573141862695, 0, 0, 0, 0, 532.133862079889, -95.6126139795647, 532.36011863937, 95.9029426860941, 17.8531400296532, -95.6126139795647, 514.280722050238, -2.46830333949788E-16, 19.0007479067152, 514.50721411038, 17.7531332626608, 514.380728817229, 9.96351047761805, 5.21644674783268, 15.1799572254514, 2.57317603720936, 0, 0, 0, 0, 532.032627118905, 0.101234960985053, -7.9545398913114E-13, 0, 0, 0, 0, 17.6518983016765, 0.101234960985053, -7.9545398913114E-13, 0, 0, 0, 0, 0.100006766992454, 0, 0, 0, 0, 0, 0, 514.280722050238, 0, 0, 0, 0, 0, 0, 27.7438930908307, 30.5745584329922, 0, 0, 0, 0, 0
ÀR@, 590.153363089862, -91.9028091929553, 606.363423573703, 612.950434071932, 58.0229267420845, 3.73230208129831, 74.0044378758413, 74.1573141862695, 0, 0, 0, 0, 532.130325200778, -95.6349985315179, 532.36011863937, 95.9029426860941, 17.8322871938119, -95.6349985315179, 514.298038006965, -1.24955774893909E-15, 19.0007479067152, 514.50721411038, 17.7328371089457, 514.397488091831, 9.95313135565507, 5.2098905721037, 15.1630219277583, 2.56981518118735, 0, 0, 0, 0, 532.030123410657, 0.10020179011907, 6.24402068265698E-13, 0, 0, 0, 0, 17.632635318826, 0.10020179011907, 6.24402068265698E-13, 0, 0, 0, 0, 0.0994500848662006, 0, 0, 0, 0, 0, 0, 514.298038006965, 0, 0, 0, 0, 0, 0, 27.6032663340594, 30.4196604080251, 0, 0, 0, 0, 0
S@, 590.551451821789, -91.8476798009396, 606.363423573703, 612.950434071932, 58.4165811018888, 3.75741598016016, 74.0044378758413, 74.1573141862695, 0, 0, 0, 0, 532.135018277549, -95.605245164589, 532.36011863937, 95.9029426860941, 17.8600078296416, -95.605245164589, 514.275010447907, 8.63647695026338E-16, 19.0007479067152, 514.50721411038, 17.7598172846191, 514.37520099293, 9.96692809502617, 5.2186033888534, 15.1855314838785, 2.57428580074052, 0, 0, 0, 0, 532.033440307533, 0.101577970017274, -1.61422132537771E-12, 0, 0, 0, 0, 17.6582393146034, 0.101577970017274, -1.61422132537771E-12, 0, 0, 0, 0, 0.100190545022512, 0, 0, 0, 0, 0, 0, 514.275010447907, 0, 0, 0, 0, 0, 0, 27.7905013655041, 30.6260797363847, 0, 0, 0, 0, 0
@S@, 592.444119369344, -91.5850621005092, 606.363423573703, 612.950434071932, 60.2868411851016, 3.87725347908734, 74.0044378758413, 74.1573141862695, 0, 0, 0, 0, 532.157999238567, -95.4630247562744, 532.36011863937, 95.9029426860941, 17.9924886064062, -95.4630247562744, 514.165510632161, -7.50443110431043E-16, 19.0007479067152, 514.50721411038, 17.8887129719396, 514.269286266627, 10.0327649218282, 5.26020627880381, 15.2929712006325, 2.5957417713071, 0, 0, 0, 0, 532.049750880014, 0.108248358553636, -8.40641052271491E-13, 0, 0, 0, 0, 17.7804646133868, 0.108248358553636, -8.40641052271491E-13, 0, 0, 0, 0, 0.103775634466659, 0, 0, 0, 0, 0, 0, 514.165510632161, 0, 0, 0, 0, 0, 0, 28.6801511521839, 31.6066900329178, 0, 0, 0, 0, 0
€S@, 595.90082663236, -91.1026170066881, 606.363423573703, 612.950434071932, 63.6994516687651, 4.09622134637493, 74.0044378758413, 74.1573141862695, 0, 0, 0, 0, 532.202752462064, -95.2001286356166, 532.36011863937, 95.9029426860941, 18.237296111337, -95.2001286356166, 513.965456350728, -2.5399127245862E-16, 19.0007479067152, 514.50721411038, 18.1266989373127, 514.076053524752, 10.154001485849, 5.33691715922046, 15.4909186450688, 2.63578029224391, 0, 0, 0, 0, 532.08177425534, 0.120978206723755, 4.01660459196072E-13, 0, 0, 0, 0, 18.0057207305885, 0.120978206723755, 4.01660459196072E-13, 0, 0, 0, 0, 0.110597174024322, 0, 0, 0, 0, 0, 0, 513.965456350728, 0, 0, 0, 0, 0, 0, 30.303516555628, 33.395935113137, 0, 0, 0, 0, 0
ÀS@, 603.190813513327, -90.0728104427173, 606.363423573703, 612.950434071932, 70.8850994509197, 4.55690808076579, 74.0044378758413, 74.1573141862695, 0, 0, 0, 0, 532.308886400685, -94.6324158473511, 532.36011863937, 95.9029426860941, 18.7656034497195, -94.6324158473512, 513.543282950966, 6.97088220480424E-16, 19.0007479067152, 514.50721411038, 18.6394597126187, 513.669426688068, 10.4138706581232, 5.5017599099628, 15.9156305680857, 2.72382914453299, 0, 0, 0, 0, 532.158739408107, 0.150146992576722, 1.75965101792123E-12, 0, 0, 0, 0, 18.4893127200402, 0.150146992576722, 1.75965101792123E-12, 0, 0, 0, 0, 0.126143737100843, 0, 0, 0, 0, 0, 0, 513.543282950966, 0, 0, 0, 0, 0, 0, 33.7215764905285, 37.1635229603912, 0, 0, 0, 0, 0
T@, 603.396570359294, -90.043594678333, 606.363423573703, 612.950434071932, 71.0844885307755, 4.57229749195814, 74.0044378758413, 74.1573141862695, 0, 0, 0, 0, 532.312172901259, -94.615969139275, 532.36011863937, 95.9029426860941, 18.7808734996702, -94.615969139275, 513.531299401587, 2.30515259658226E-16, 19.0007479067152, 514.50721411038, 18.6542639375564, 513.657908963702, 10.421345208853, 5.5065264912673, 15.9278717001208, 2.72639223743559, 0, 0, 0, 0, 532.161163234513, 0.151009666744177, 1.36646967305477E-12, 0, 0, 0, 0, 18.5032542708109, 0.151009666744177, 1.36646967305477E-12, 0, 0, 0, 0, 0.126609562113816, 0, 0, 0, 0, 0, 0, 513.531299401587, 0, 0, 0, 0, 0, 0, 33.8170100902383, 37.2674784405372, 0, 0, 0, 0, 0
@T@, 600.033444811597, -90.5211751298006, 606.363423573703, 612.950434071932, 67.7709912014165, 4.36040345046371, 74.0044378758413, 74.1573141862695, 0, 0, 0, 0, 532.261036804123, -94.8803287348623, 532.36011863937, 95.9029426860941, 18.5349232607213, -94.8803287348623, 513.726113543402, -3.90545235040563E-16, 19.0007479067152, 514.50721411038, 18.4157018410185, 513.845334963106, 10.3006862138784, 5.42991509923618, 15.7306013131138, 2.68510052790467, 0, 0, 0, 0, 532.123916969398, 0.137119834727473, -1.17792107859254E-12, 0, 0, 0, 0, 18.2785820062922, 0.137119834727473, -1.17792107859254E-12, 0, 0, 0, 0, 0.119221419702874, 0, 0, 0, 0, 0, 0, 513.726113543402, 0, 0, 0, 0, 0, 0, 32.2409496102086, 35.5300415912079, 0, 0, 0, 0, 0
€T@, 597.834876410283, -90.8313374578673, 606.363423573703, 612.950434071932, 65.6045601392602, 4.2206244667192, 74.0044378758413, 74.1573141862695, 0, 0, 0, 0, 532.229414712976, -95.0511421032864, 532.36011863937, 95.9029426860941, 18.3759645868355, -95.0511421032864, 513.853450126143, -2.78790879271185E-16, 19.0007479067152, 514.50721411038, 18.2613933570633, 513.968021355914, 10.2224377067989, 5.38028787292237, 15.6027255797202, 2.6586677773431, 0, 0, 0, 0, 532.101009855872, 0.128404857103672, 1.24960394302725E-12, 0, 0, 0, 0, 18.1329884999584, 0.128404857103672, 1.24960394302725E-12, 0, 0, 0, 0, 0.114571229772204, 0, 0, 0, 0, 0, 0, 513.853450126143, 0, 0, 0, 0, 0, 0, 31.2102151812249, 34.3943449580354, 0, 0, 0, 0, 0
ÀT@, 593.611503689308, -91.4230133142372, 606.363423573703, 612.950434071932, 61.4370849311084, 3.95314704041713, 74.0044378758413, 74.1573141862695, 0, 0, 0, 0, 532.172778193562, -95.3745782578239, 532.36011863937, 95.9029426860941, 18.0748438874946, -95.3745782578239, 514.097934306066, 5.71105662761084E-16, 19.0007479067152, 514.50721411038, 17.9688015068873, 514.203976686674, 10.0736087724634, 5.28604740720897, 15.3596561796725, 2.60914532721486, 0, 0, 0, 0, 532.06031409386, 0.112464099702631, -1.54601651253748E-12, 0, 0, 0, 0, 17.8563374071862, 0.112464099702631, -1.54601651253748E-12, 0, 0, 0, 0, 0.106042380607314, 0, 0, 0, 0, 0, 0, 514.097934306066, 0, 0, 0, 0, 0, 0, 29.2277266900332, 32.2093582410752, 0, 0, 0, 0, 0
U@, 592.379700419864, -91.5942532906343, 606.363423573703, 612.950434071932, 60.221999517751, 3.87404337750989, 74.0044378758413, 74.1573141862695, 0, 0, 0, 0, 532.157230587665, -95.4678340433317, 532.36011863937, 95.9029426860941, 17.9880018717718, -95.4678340433316, 514.169228715893, -1.0190546323452E-15, 19.0007479067152, 514.50721411038, 17.8843488886067, 514.272881699059, 10.0305373586164, 5.25880321612296, 15.2893405747383, 2.59500831386843, 0, 0, 0, 0, 532.04921457387, 0.108016013794744, 2.06181981217703E-13, 0, 0, 0, 0, 17.7763328748118, 0.108016013794744, 2.06181981217703E-13, 0, 0, 0, 0, 0.103652983165037, 0, 0, 0, 0, 0, 0, 514.169228715893, 0, 0, 0, 0, 0, 0, 28.6494874722376, 31.5725120455134, 0, 0, 0, 0, 0
@U@, 590.353703790726, -91.8752532731897, 606.363423573703, 612.950434071932, 58.2202484530023, 3.7455073980861, 74.0044378758413, 74.1573141862695, 0, 0, 0, 0, 532.132703157806, -95.6199986211348, 532.36011863937, 95.9029426860941, 17.8462579403414, -95.6199986211348, 514.286445217464, -3.62687310739851E-16, 19.0007479067152, 514.50721411038, 17.7464351135969, 514.386268044209, 9.96008528050764, 5.21428507557928, 15.1743703560873, 2.57206475750957, 0, 0, 0, 0, 532.031811109483, 0.100892048322454, 4.61478356530175E-13, 0, 0, 0, 0, 17.645543065274, 0.100892048322454, 4.61478356530175E-13, 0, 0, 0, 0, 0.099822826744552, 0, 0, 0, 0, 0, 0, 514.286445217464, 0, 0, 0, 0, 0, 0, 27.6972329124738, 30.5230155405285, 0, 0, 0, 0, 0
€U@, 589.887808332974, -91.939531191655, 606.363423573703, 612.950434071932, 57.7604182781631, 3.71546545637639, 74.0044378758413, 74.1573141862695, 0, 0, 0, 0, 532.127217937435, -95.6548208791919, 532.36011863937, 95.9029426860941, 17.8138188175258, -95.6548208791919, 514.313399119909, -9.16098794045972E-16, 19.0007479067152, 514.50721411038, 17.7148601729623, 514.412357764473, 9.94393560297613, 5.20408372000853, 15.1480193229849, 2.56684084997747, 0, 0, 0, 0, 532.027928775657, 0.099289161775627, 2.31598954209438E-12, 0, 0, 0, 0, 17.6155710111844, 0.099289161775627, 2.31598954209438E-12, 0, 0, 0, 0, 0.0989586445634504, 0, 0, 0, 0, 0, 0, 514.313399119909, 0, 0, 0, 0, 0, 0, 27.478392002668, 30.2820262754951, 0, 0, 0, 0, 0
ÀU@, 589.98707646045, -91.9257613475423, 606.363423573703, 612.950434071932, 57.8587409968426, 3.72162328388536, 74.0044378758413, 74.1573141862695, 0, 0, 0, 0, 532.12837179726, -95.6474216345291, 532.36011863937, 95.9029426860941, 17.8207139169298, -95.6474216345291, 514.307657880331, -3.7501078631319E-16, 19.0007479067152, 514.50721411038, 17.7215719707018, 514.406799826558, 9.94736930486406, 5.20625106057051, 15.153620365435, 2.56795160526684, 0, 0, 0, 0, 532.028741699835, 0.0996300974253394, 3.2720995157907E-13, 0, 0, 0, 0, 17.6219418732762, 0.0996300974253394, 3.2720995157907E-13, 0, 0, 0, 0, 0.0991419462280024, 0, 0, 0, 0, 0, 0, 514.307657880331, 0, 0, 0, 0, 0, 0, 27.5251366178174, 30.3336043790253, 0, 0, 0, 0, 0
V@, 590.750501024751, -91.8200952053678, 606.363423573703, 612.950434071932, 58.6134026191677, 3.76996653621249, 74.0044378758413, 74.1573141862695, 0, 0, 0, 0, 532.137382633573, -95.5903483346607, 532.36011863937, 95.9029426860941, 17.873886548923, -95.5903483346607, 514.26349608465, -1.38802337679156E-15, 19.0007479067152, 514.50721411038, 17.7733240132168, 514.364058620357, 9.97383289237267, 5.22296442731532, 15.1967973196876, 2.57652669352923, 0, 0, 0, 0, 532.035113023053, 0.102269610520244, 5.1519767118063E-13, 0, 0, 0, 0, 17.6710544026961, 0.102269610520244, 5.1519767118063E-13, 0, 0, 0, 0, 0.100562535706164, 0, 0, 0, 0, 0, 0, 514.26349608465, 0, 0, 0, 0, 0, 0, 27.8841148808457, 30.729287738322, 0, 0, 0, 0, 0
@V@, 591.680520962836, -91.6911782145404, 606.363423573703, 612.950434071932, 59.5322695474303, 3.82901664937671, 74.0044378758413, 74.1573141862695, 0, 0, 0, 0, 532.148602193544, -95.5205434265098, 532.36011863937, 95.9029426860941, 17.938911835707, -95.5205434265098, 514.209690357837, 3.18318288394792E-16, 19.0007479067152, 514.50721411038, 17.8365952187846, 514.312006974759, 10.006159315785, 5.24338995520562, 15.2495492709905, 2.58704594779404, 0, 0, 0, 0, 532.043070766159, 0.105531427386019, -4.44837290768809E-13, 0, 0, 0, 0, 17.7310637913991, 0.105531427386019, -4.44837290768809E-13, 0, 0, 0, 0, 0.102316616922373, 0, 0, 0, 0, 0, 0, 514.209690357837, 0, 0, 0, 0, 0, 0, 28.3212365756172, 31.2110329718131, 0, 0, 0, 0, 0
€V@, 600.69019187924, -90.4278546137253, 606.363423573703, 612.950434071932, 68.4233387611484, 4.39805283290731, 74.0044378758413, 74.1573141862695, 0, 0, 0, 0, 532.270654523621, -94.8292505606031, 532.36011863937, 95.9029426860941, 18.5824933977613, -94.8292505606031, 513.688161125859, 1.04425149083376E-15, 19.0007479067152, 514.50721411038, 18.4618616448272, 513.808792878794, 10.3240654503144, 5.44472462994616, 15.7687900802611, 2.69307156456612, 0, 0, 0, 0, 532.130865658602, 0.139788865019114, -5.77670976800218E-13, 0, 0, 0, 0, 18.3220727798087, 0.139788865019114, -5.77670976800218E-13, 0, 0, 0, 0, 0.120631752934087, 0, 0, 0, 0, 0, 0, 513.688161125859, 0, 0, 0, 0, 0, 0, 32.5503555024174, 35.872983258731, 0, 0, 0, 0, 0
ÀV@, 603.494487338085, -90.0296069265919, 606.363423573703, 612.950434071932, 71.1820236439805, 4.57762583922489, 74.0044378758413, 74.1573141862695, 0, 0, 0, 0, 532.313692178584, -94.6082710682944, 532.36011863937, 95.9029426860941, 18.7880439718042, -94.6082710682944, 513.525648206779, 7.50370252045052E-16, 19.0007479067152, 514.50721411038, 18.6612157276104, 513.652476450974, 10.4248562861938, 5.50875166252631, 15.9336079487191, 2.72760777889133, 0, 0, 0, 0, 532.162265845239, 0.15142633334426, 7.63954383762436E-13, 0, 0, 0, 0, 18.5097893942654, 0.15142633334426, 7.63954383762436E-13, 0, 0, 0, 0, 0.12682824419378, 0, 0, 0, 0, 0, 0, 513.525648206779, 0, 0, 0, 0, 0, 0, 33.8631955623772, 37.3188280816033, 0, 0, 0, 0, 0
W@, 603.596716751184, -90.0150663559625, 606.363423573703, 612.950434071932, 71.2814356984133, 4.58500393489011, 74.0044378758413, 74.1573141862695, 0, 0, 0, 0, 532.315326262609, -94.6001081361923, 532.36011863937, 95.9029426860941, 18.7956257552199, -94.6001081361923, 513.519700507387, -3.35589195321617E-16, 19.0007479067152, 514.50721411038, 18.6685657385755, 513.646760524032, 10.4285667000613, 5.51111613037568, 15.9396828304365, 2.72888290813897, 0, 0, 0, 0, 532.163469120092, 0.151857142515644, 1.73888816201422E-12, 0, 0, 0, 0, 18.5167085960581, 0.151857142515644, 1.73888816201422E-12, 0, 0, 0, 0, 0.127060016644438, 0, 0, 0, 0, 0, 0, 513.519700507387, 0, 0, 0, 0, 0, 0, 33.9107125623189, 37.3707231360943, 0, 0, 0, 0, 0
@W@, 603.596800966415, -90.0150555399524, 606.363423573703, 612.950434071932, 71.2814724218865, 4.5850439382993, 74.0044378758413, 74.1573141862695, 0, 0, 0, 0, 532.31532837658, -94.6000992015341, 532.36011863937, 95.9029426860941, 18.7956336682938, -94.6000992015341, 513.519694708285, -1.05730701971396E-15, 19.0007479067152, 514.50721411038, 18.6685734010877, 513.646754975492, 10.4285705309193, 5.51111884180407, 15.9396893727227, 2.72888402836493, 0, 0, 0, 0, 532.163470971778, 0.151857404801769, -8.52222336915851E-14, 0, 0, 0, 0, 18.516715996286, 0.151857404801769, -8.52222336915851E-14, 0, 0, 0, 0, 0.127060267206115, 0, 0, 0, 0, 0, 0, 513.519694708285, 0, 0, 0, 0, 0, 0, 33.9107386965186, 37.3707337253678, 0, 0, 0, 0, 0
€W@, 601.964617969855, -90.2473729829933, 606.363423573703, 612.950434071932, 69.6739278358296, 4.48222290329622, 74.0044378758413, 74.1573141862695, 0, 0, 0, 0, 532.289986706714, -94.7289906295985, 532.36011863937, 95.9029426860941, 18.6757329690579, -94.7289906295985, 513.614253737656, -2.39794295531226E-16, 19.0007479067152, 514.50721411038, 18.5523099704034, 513.737676736311, 10.3698253608959, 5.47380085152314, 15.843626212419, 2.70868375798434, 0, 0, 0, 0, 532.144973346762, 0.14501335995107, 1.15893737725348E-12, 0, 0, 0, 0, 18.4072966104511, 0.14501335995107, 1.15893737725348E-12, 0, 0, 0, 0, 0.123422998654553, 0, 0, 0, 0, 0, 0, 513.614253737656, 0, 0, 0, 0, 0, 0, 33.1461109560256, 36.527816879804, 0, 0, 0, 0, 0
